constraint,objective_value
ARstart_2021,0.0
AWRConvert2021Ac,38.4920011400251
AWRConvert2025Ac,34.1940408450251
AWRConvert2030Ac,28.5526238100251
AWRConvert2050Ac,26.9176474300251
AWRTotalAc_2021,0.0
AWRTotalAc_2025,0.0
AWRTotalAc_2030,0.0
AWRTotalAc_2050,0.0
ThinSetup,0.0
TotalAcreage,0.0
YearlyAcreage_2021,0.0
YearlyAcreage_2025,0.0
YearlyAcreage_2030,0.0
YearlyAcreage_2050,0.0
167NAcreage_2021,0.0
167NAcreage_2025,22.1069593601002
167NAcreage_2030,-0.386123659999996
167NAcreage_2050,6.94919205
167SAcreage_2021,0.0
167SAcreage_2025,12.0994836251003
167SAcreage_2030,6.04570389
167SAcreage_2050,14.3312416
505Acreage_2021,0.039130329666668
505Acreage_2025,5.01908084666667
505Acreage_2030,5.62778554166667
505Acreage_2050,36.0353815966667
608Acreage_2021,0.0
608Acreage_2025,3.24341583
608Acreage_2030,3.18715286
608Acreage_2050,15.23469162
999Acreage_2021,0.0
999Acreage_2025,-0.101026058
999Acreage_2030,0.0980658529999996
999Acreage_2050,1.249969006
ARCont2025_CAR,5.668451666
ARCont2025_NAR,5.862432836
ARCont2025_SAR,5.596956609
ARcont2030_CAR,5.637290296
ARcont2030_NAR,6.275406657
ARcont2030_SAR,5.347934065
ARcont2050_CAR,-9.17577636399999
ARcont2050_NAR,-5.947747114
ARcont2050_SAR,-11.216626046
ThinCont2025_167N,19.4648615850752
ThinCont2025_167S,9.3888820550752
ThinCont2025_505,10.6407936416667
ThinCont2030_167N,-2.73687890002506
ThinCont2030_167S,3.42632069497494
ThinCont2030_505,10.6669608166667
ThinCont2050_167N,-15.2158834100251
ThinCont2050_167S,-10.9237276050251
ThinCont2050_505,17.0928698766667
